COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Republican,BALLOTS CAST - Democratic,BALLOTS CAST - General,REP Governor,REP Governor,REP Governor,REP United States Senate,"REP United States House of Representatives, District 3","REP Tennessee Senate, District 11 District 11","REP Tennessee House of Representatives, District 26 District 26","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 28 District 28","REP Tennessee House of Representatives, District 29 District 29","REP Tennessee House of Representatives, District 30 District 30","REP State Executive Committeeman, District 10 District 10","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeewoman, District 10 District 10","REP State Executive Committeewoman, District 11 District 11","REP State Executive Committeewoman, District 11 District 11",DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,"DEM United States House of Representatives, District 3","DEM United States House of Representatives, District 3","DEM Tennessee Senate, District 11 District 11","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 27 District 27","DEM Tennessee House of Representatives, District 28 District 28","DEM Tennessee House of Representatives, District 29 District 29","DEM Tennessee House of Representatives, District 30 District 30","DEM State Executive Committeeman, District 10 District 10","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeewoman, District 10 District 10","DEM State Executive Committeewoman, District 11 District 11","Circuit Court Judge, Div. 2",County Mayor,County Mayor,"County Commission, District 1 District 1","County Commission, District 1 District 1","County Commission, District 2 District 2","County Commission, District 2 District 2","County Commission, District 3 District 3","County Commission, District 4 District 4","County Commission, District 5 District 5","County Commission, District 6 District 6","County Commission, District 6 District 6","County Commission, District 7 District 7","County Commission, District 7 District 7","County Commission, District 8 District 8","County Commission, District 8 District 8","County Commission, District 9 District 9","County Commission, District 10 District 10","County Commission, District 11 District 11","County Commission, District 11 District 11",County Trustee,"General Sessions Court Judge, Div. 2",Sheriff,Circuit Court Clerk,Criminal Court Clerk,Criminal Court Clerk,Juvenile Court Clerk,County Clerk,County Clerk,Register of Deeds,"County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 5 District 5","County School Board, District 6 District 6","County School Board, District 6 District 6","County School Board, District 8 District 8","County School Board, District 8 District 8","County School Board, District 9 District 9","County School Board, District 9 District 9",Collegedale City Judge Collegedale,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Judge Kyle Hixson,Judge Kyle Hixson,Judge Mary Wagner,Judge Mary Wagner,"Judge William Phillips, II","Judge William Phillips, II",Judge Steve Maroney,Judge Steve Maroney,Judge Valerie Smith,Judge Valerie Smith,Judge Stacy Street,Judge Stacy Street,Judge Steven Sword,Judge Steven Sword
Military & Overseas,0030,EASTSIDE,2700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0030,EASTSIDE,2700,4,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,1,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,1,2,3,0,3,0
Election Day,0031,FAIRMOUNT,2817,682,502,146,34,211,111,168,434,419,435,0,167,322,0,0,0,0,279,149,0,256,119,21,5,108,3,2,74,34,14,5,5,106,29,118,0,0,120,0,0,0,0,44,73,0,119,509,447,219,0,0,462,197,0,0,0,0,0,0,0,0,0,0,0,0,0,527,535,527,511,441,194,503,428,191,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,135,401,138,396,132,394,136,397,127,409,114,390,137
Early Voting,0031,FAIRMOUNT,2817,311,228,76,7,109,48,62,206,197,203,0,71,152,0,0,0,0,121,81,0,108,72,14,0,54,2,2,33,18,9,6,5,61,12,66,0,0,65,0,0,0,0,39,29,0,66,235,209,95,0,0,217,85,0,0,0,0,0,0,0,0,0,0,0,0,0,235,247,229,231,212,83,232,211,71,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,56,187,67,183,68,180,67,182,65,204,45,177,72
Absentee,0031,FAIRMOUNT,2817,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Provisional,0031,FAIRMOUNT,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0031,FAIRMOUNT,2817,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2
Nursing Home,0031,FAIRMOUNT,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Election Day,0032,FALLING WATER A,508,76,61,10,5,26,10,25,59,57,58,12,15,30,0,0,0,0,35,18,0,37,8,3,0,6,0,1,5,3,0,0,2,7,1,8,1,1,6,0,0,0,0,4,5,0,8,56,49,25,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,66,65,48,14,52,45,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,48,9,46,9,46,9,48,8,48,8,45,9
Early Voting,0032,FALLING WATER A,508,76,58,17,1,21,13,24,49,47,48,4,19,34,0,0,0,0,29,20,0,30,11,2,3,8,2,0,10,3,0,3,0,12,4,13,4,1,11,0,0,0,0,8,9,0,15,50,48,28,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,51,51,49,24,50,48,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,37,21,38,19,38,19,37,20,42,15,37,19
Absentee,0032,FALLING WATER A,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Provisional,0032,FALLING WATER A,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0032,FALLING WATER A,508,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Nursing Home,0032,FALLING WATER A,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Election Day,0033,FALLING WATER B,984,255,214,29,12,94,50,67,197,192,201,0,61,153,0,0,0,0,119,64,0,123,47,4,2,18,0,1,11,9,4,1,1,21,6,25,0,0,25,0,0,0,0,6,19,0,24,215,198,53,0,0,207,45,0,0,0,0,0,0,0,0,0,0,0,0,0,229,217,233,222,198,37,214,187,44,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,33,157,47,160,44,154,46,153,48,170,31,153,49
Early Voting,0033,FALLING WATER B,984,141,95,46,0,39,22,34,84,81,81,0,25,68,0,0,0,0,42,39,0,49,24,5,3,31,3,2,23,12,4,2,2,35,7,42,0,0,43,0,0,0,0,17,21,0,41,102,88,52,0,0,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,101,110,103,98,88,51,98,83,51,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,35,85,34,84,35,81,38,89,31,94,26,79,41
Absentee,0033,FALLING WATER B,984,2,2,0,0,1,1,0,1,1,2,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Provisional,0033,FALLING WATER B,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0033,FALLING WATER B,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0033,FALLING WATER B,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Election Day,0034,FLAT TOP MOUNTAIN,496,144,129,10,5,47,30,50,121,118,120,0,60,62,0,0,0,0,65,45,0,87,20,1,0,8,1,0,4,4,0,1,0,5,4,7,0,0,7,0,0,0,0,5,4,0,7,132,119,18,120,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,125,136,134,123,12,129,115,17,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,13,100,18,101,17,101,16,96,20,98,19,100,17
Early Voting,0034,FLAT TOP MOUNTAIN,496,68,54,13,1,17,18,19,44,45,47,0,27,27,0,0,0,0,29,22,0,31,16,3,0,8,1,0,5,3,2,1,1,11,1,7,0,0,8,0,0,0,0,3,5,0,6,50,42,22,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,51,52,50,15,51,48,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,40,17,39,16,40,16,37,17,43,11,40,15
Absentee,0034,FLAT TOP MOUNTAIN,496,6,6,0,0,3,2,1,4,4,4,0,5,1,0,0,0,0,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,3,1,3,1,4,1,4,1
Provisional,0034,FLAT TOP MOUNTAIN,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0034,FLAT TOP MOUNTAIN,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0034,FLAT TOP MOUNTAIN,496,2,2,0,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0
Election Day,0035,GANNS,3650,606,454,111,41,192,103,150,420,396,415,414,0,0,0,0,0,0,183,205,0,267,89,22,4,67,8,2,71,16,2,7,5,83,21,88,47,46,0,0,0,0,0,47,47,0,87,475,413,177,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,490,501,489,485,432,154,479,409,149,479,339,145,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,108,410,99,394,110,390,111,410,89,420,81,395,105
Early Voting,0035,GANNS,3650,700,506,181,13,270,82,144,472,449,468,473,0,0,0,0,0,0,195,248,0,307,87,22,5,134,5,6,85,42,10,15,19,141,30,154,81,78,0,0,0,0,0,57,95,0,142,521,481,207,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,542,552,540,536,490,191,535,490,167,533,399,195,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,135,462,143,463,137,449,144,456,137,468,131,452,146
Absentee,0035,GANNS,3650,23,15,6,2,6,4,4,14,11,13,13,0,0,0,0,0,0,5,8,0,8,4,0,0,6,0,0,1,4,0,1,0,4,1,5,4,1,0,0,0,0,0,0,5,0,5,18,14,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,17,19,18,14,8,17,15,7,18,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,16,2,16,2,13,3,16,2,16,2,16,2
Provisional,0035,GANNS,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0035,GANNS,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0035,GANNS,3650,3,2,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,1,2,0
Election Day,0036,GLENWOOD,1816,201,46,149,6,11,14,21,37,35,35,0,0,0,0,0,27,0,17,16,0,19,11,25,6,83,6,19,89,15,17,8,8,106,25,111,0,0,0,102,0,30,0,68,44,0,107,99,40,155,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,97,141,88,86,46,143,87,52,112,93,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,85,87,75,74,80,75,78,86,72,92,68,80,77
Early Voting,0036,GLENWOOD,1816,286,46,237,3,22,9,11,31,33,34,0,0,0,0,0,22,0,18,15,0,12,17,49,11,125,12,26,131,33,23,16,18,157,52,189,0,0,0,173,0,44,0,130,73,0,191,146,48,231,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,142,209,133,127,33,245,127,46,181,127,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,110,123,105,122,106,114,111,146,82,139,89,119,106
Absentee,0036,GLENWOOD,1816,7,1,6,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,0,3,0,0,0,1,3,2,3,0,0,0,6,0,0,0,5,0,0,4,4,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,5,4,1,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,2,3,3,3,3,3
Provisional,0036,GLENWOOD,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0036,GLENWOOD,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0036,GLENWOOD,1816,28,8,20,0,6,0,1,6,6,5,0,0,0,0,0,0,0,2,4,0,4,2,7,0,3,2,4,9,3,2,0,3,8,9,14,0,0,0,14,0,0,0,6,10,0,13,20,15,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,16,19,16,18,9,16,18,9,14,18,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,1,16,0,15,2,19,0,15,0,18,0
Election Day,0037,HARRISON,3475,455,266,163,26,112,59,93,240,238,238,169,0,0,0,0,0,0,121,103,0,149,67,36,9,75,9,24,91,15,21,8,18,103,46,138,52,44,0,49,0,0,0,85,55,0,131,315,241,211,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,325,362,317,311,239,194,311,233,173,303,0,0,0,0,0,0,0,0,226,205,0,0,0,0,0,0,0,0,0,0,0,0,0,249,133,258,124,254,123,248,127,258,115,267,112,250,124
Early Voting,0037,HARRISON,3475,561,317,236,8,161,38,111,295,280,291,207,0,0,0,0,0,0,147,128,0,178,78,51,13,137,8,15,122,36,23,7,30,175,39,190,75,48,0,90,0,0,0,96,108,0,191,361,307,242,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,389,440,367,362,300,240,371,310,196,369,0,0,0,0,0,0,0,0,287,253,0,0,0,0,0,0,0,0,0,0,0,0,0,332,145,344,134,339,135,334,142,355,119,346,129,331,145
Absentee,0037,HARRISON,3475,14,10,2,2,6,0,4,10,10,9,4,0,0,0,0,0,0,5,2,0,5,2,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,10,12,12,12,2,11,12,2,11,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,3,5,2,6,2,6,2,6,2,5,3
Provisional,0037,HARRISON,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0037,HARRISON,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0037,HARRISON,3475,3,2,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,2,0,1,1,2,0
Election Day,0038,HARRISON BAY,4171,466,359,92,15,186,76,90,340,336,341,0,0,0,0,344,0,0,197,109,0,213,81,9,3,67,2,6,45,19,4,8,11,72,13,78,0,0,0,0,81,0,0,49,35,0,80,387,337,121,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,402,407,405,388,345,101,379,325,116,378,0,0,0,0,0,0,0,0,323,123,0,0,0,0,0,0,0,0,0,0,0,0,0,320,79,320,82,321,81,317,81,323,75,324,77,318,78
Early Voting,0038,HARRISON BAY,4171,694,522,158,14,260,105,149,492,484,490,0,0,0,0,496,0,0,255,192,0,343,100,25,15,92,10,10,82,39,14,5,12,110,38,135,0,0,0,0,136,0,0,62,77,0,129,556,511,174,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,578,589,570,562,501,171,560,478,167,550,0,0,0,0,0,0,0,0,468,191,0,0,0,0,0,0,0,0,0,0,0,0,0,466,121,484,110,458,121,444,133,468,117,479,104,449,128
Absentee,0038,HARRISON BAY,4171,12,8,3,1,5,1,2,8,8,8,0,0,0,0,5,0,0,6,1,0,0,7,1,0,2,0,0,2,0,1,0,0,3,0,2,0,0,0,0,3,0,0,1,2,0,2,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,8,7,7,8,3,7,9,1,7,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,6,4,8,2
Provisional,0038,HARRISON BAY,4171,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0038,HARRISON BAY,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
